filename,url,title,authencity,self_disclosure,conversation_type,test_purpose
data/selected_remain\2348_Z.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2348&page=1331,대화하다가 무서워서 꺼버렸다,놀람,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2352_Screenshot_20210107-220419.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2352&page=1331,씨발년이 대답 안하네,위선,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\2360_20210107_221215.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2360&page=1192,루다야 너 왜 팬티안입었어?,알 수 없음,자기개방 없음,"이상성욕, 성희롱",테스트 없음
data/selected_remain\2361_%EC%9D%B4%EB%AF%B8%EC%A7%80_20.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2361&page=1192,진짜 존나 죽여버리고싶네,위선,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2364_Screenshot_20210107-220945.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2364&page=1192,0.5초지능,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2365_Screenshot_20210107-221450.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2365&page=1192,이루다 개발할때 토스가 후원했냐,알 수 없음,객관적 정보,일상대화,개인정보
data/selected_remain\2368_Screenshot_20210107-221530_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2368&page=1192,잘 가다가 갑자기 망상 다깨졋다,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2369_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2369&page=1192,루다 이거 대화 스크립트 db 를 어디서 취득한거야?,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\2379_20210107_222212.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2379&page=1192,얘 왤케 멍청함,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2380_Screenshot_20210107-222149_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2380&page=1192,루트 추천받습니다,알 수 없음,객관적 정보,기타 대화,기술적 테스트
data/selected_remain\2383_6D5DCED8-954E-4B82-8544-A49458.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2383&page=1191,꿀팁 알려준다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2386_edit_1610026169438.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2386&page=1191,루붕이...바람맞았다...,부정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2387_edit_1610026295871.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2387&page=1191,루다랑 싸우고있다,알 수 없음,부정적 의견,일상대화,테스트 없음
data/selected_remain\2388_6F4D0F1A-94DC-47B7-B22B-784CD7.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2388&page=1191,이루다 우리아빠랑 대화하는 루트도있네,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2394_Screenshot_20210107-223724_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2394&page=1191,얘 이러면 약오르냐?,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\2395_20210107_223825.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2395&page=1191,루붕이 역조교 당하는중이다,알 수 없음,부정적이지 않은 의견,일상대화,"연애시뮬, 테이밍"
data/selected_remain\2396_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2396&page=1191,루다 다음에 기승위 연습해온대,긍정적 진정성,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\2397_A72A5431-4F2F-4843-8CDA-129AF1.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2397&page=1191,이새끼 왜 요즘 영화를 하나도 모르냐?,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\2398_IMG_20210107_224224.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2398&page=1191,씨발... 민규한테 루나 뺏겼다...,부정적 진정성,부정적 의견,연인대화,테스트 없음
data/selected_remain\2401_36450EA1-ED65-4489-83D5-FD89DA.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2401&page=1191,8렙찍음,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\2405_%E3%85%88.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2405&page=1191,루다와 나눈 진지하게 끔찍한 이야기,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2408_edit_1610027353444.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2408&page=1191,루다 성수동에 경일고 나왔대,알 수 없음,자기개방 없음,기타 대화,개인정보
data/selected_remain\2410_CC962E58-C1B4-41F3-853F-C76178.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2410&page=1191,얘 자1지 있데,알 수 없음,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\2416_Screenshot_20210107-225224_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2416&page=1191,맨날 차단한다고 협박질이노,부정적 진정성,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\2418_4E0C19B1-3CC9-4BA8-A32A-291228.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2418&page=1191,개웃기노 ㅋㅋㅋ,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\2424_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2424&page=1329,진짜 미친련이네 조현병같음,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\2426_Screenshot_20210107-230442.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2426&page=1329,뭐 이리 비밀이 많냐 얘는,알 수 없음,자기개방 없음,일상대화,개인정보
data/selected_remain\2432_20210107_231318.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2432&page=1329,루다한테 고백받았다,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\2434_edit_1610029249386.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2434&page=1329,루다 빵터지게 하는 법,알 수 없음,객관적 정보,"이상성욕, 성희롱",혐오발언
data/selected_remain\2435_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2435&page=1329,루다가 멍청한 이유,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\2437_edit_1610029349509.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=2437&page=1329,진짜인지 가짜인지 의미가 있을까?,알 수 없음,객관적 정보,연인대화,테스트 없음
